Codigo produto;;Descricao do produto;Estoque total interno (disponivel+reserva);Estoque reserva;Estoque disponivel;Estoque minimo;Valor do custo medio unitario;Valor da ultima compra;Valor da ultima compra em moeda;Saidas (demanda) mes anterior 1;Saidas (demanda) mes anterior 2;Saidas (demanda) mes anterior 3;Saidas (demanda) mes anterior 4;Tipo da moeda;Tipo do produto;Servico correspondente;Estoque nao conforme;Indicador de calculo do estoque minimo;Marca do produto;Tipo do conjunto;Topico;Indicador de inventario;CST de ICMS;Aliquota ICMS interna;Codigo do convenio;Categoria do convenio;Quantidade maxima para cobranca;Numero registro MS/ANVISA;Data validade do registro MS/ANVISA;Codigo da etiqueta MS/ANVISA;NCM;Indicador de controle de lote;Estoque externo;Estoque total;Controle de validade;Produto esteril;Tipo calculo estoque minimo;Quantidade de dias estoque minimo;Fornecedor preferencial;Codigo de referencia;Unidade compra/Quantidade embalagem;Codigo interno do produto;Situacao do produto;Data da ultima saida;Tipo de remessa do produto;Aliquota de IPI para compra;Aliquota de IPI para venda;Mensagem para tributacao de ICMS;Data da ultima compra;Estoque deposito externo;Valor de reposicao;Codigo para tributacao de ICMS;Codigo para tributacao de IPI;Localizacao no estoque;Estoque Segregado;Descricao comercial;Observacoes internas;Tipo;Grupo do produto;Percentual de PIS para saida;Percentual de COFINS para saida;Data de cadastro;Funcionario responsavel pelo cadastro;CEST-Codigo especificador Substituicao Tributaria;Tipo da data de validade do lote;Data do primeiro movimento de estoque;Data do ultimo movimento de estoque;Codigo TUSS;Classificacao de risco MS/ANVISA;Unidade de venda;Descricao completa - portugues;Descricao completa - importacao/exportacao;Saldo em Conjunto Interno;Saldo em Conjunto Externo;Peso Bruto;Peso Liquido;GTIN-13 do fabricante;EX TIPI;Produto exige registro ANVISA?;Estoque em quarentena;Fator conversao unid.comercial p/unid.tributavel;Codigo identitificador;Perfil para determinacao tributos federais;Quantidade de anos de validade
'SERVT069;0;EVENTOS;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;286;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT070;0;COMISSOES DOS VENDEDORES;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;287;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT071;0;COMISSOES DOS REPRESENTANTES;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;288;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT072;0;VIAGENS E REPRESENTACOES;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;289;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT073;0;BRINDES, PRESENTES E DOACOES;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;290;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT074;0;LOCACAO DE EQUIPAMENTOS;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;291;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT075;0;LOCACAO DE VEICULOS;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;292;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT076;0;FRETES SOBRE COMPRAS;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;293;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT077;0;FRETES SOBRE VENDAS;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;294;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;001-SERVICO;0;0;23/12/2022;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT078;0;SERVICOS COMEX;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;RBTG BRASIL;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;447;Servico;;0-GERAL;0;0;0;;0;0;;;;0;FEE / IMPORTACAO;;911-SERVICO;001-SERVICO;0;0;06/04/2023;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT079;0;PATROCINIOS;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;RBTG BRASIL;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;449;Servico;;0-GERAL;0;0;0;;0;0;;;;0;PATROCINIOS / EVENTOS;;911-SERVICO;001-SERVICO;0;0;06/04/2023;11-LEONARDO;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT080;0;TAXA ASSISTENCIA TECNICA;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;466;Servico;;0-GERAL;0;0;0;;0;0;;;;0;;;911-SERVICO;003-MANUTENCAO;0;0;05/06/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT081;0;AGENCIA DE MARKETING;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT003;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVT081;HR /      1;513;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;AGENCIA DE MARKETING;;911-SERVICO;001-SERVICO;0;0;11/08/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT082;0;AGENCIA DE MARKETING;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;514;Servico;;0-GERAL;0;0;0;;0;0;;;;0;AGENCIA DE MARKETING;;911-SERVICO;001-SERVICO;0;0;11/08/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT083;0;LOCACAO EQUIP ZD;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;531;Servico;;0-GERAL;0;0;0;;0;0;;;;0;LOCACAO EQUIP ZD;;551-NEUROFUNCIONAL;001-DBS;0;0;12/12/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT084;0;LOCACAO EQUIP MIC;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;532;Servico;;0-GERAL;0;0;0;;0;0;;;;0;LOCACAO EQUIP MIC;;551-NEUROFUNCIONAL;002-MICROREGISTRO;0;0;12/12/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT085;0;LOCACAO EQUIP MER;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;533;Servico;;0-GERAL;0;0;0;;0;0;;;;0;LOCACAO EQUIP MER;;551-NEUROFUNCIONAL;002-MICROREGISTRO;0;0;12/12/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT086;0;LOCACAO EQUIP C2 XPLORE;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;534;Servico;;0-GERAL;0;0;0;;0;0;;;;0;LOCACAO EQUIP C2 XPLORE;;502-NEUROCIRURGIA;006-NEUROCIRURGIA;0;0;12/12/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT087;0;LOCACAO EQUIP C2 XPLORE;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;535;Servico;;0-GERAL;0;0;0;;0;0;;;;0;LOCACAO EQUIP C2 XPLORE;;501-MONITORIZACAO;003-MONITORIZACAO;0;0;12/12/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT088;0;LOCACAO EQUIP C2 XTEND;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;537;Servico;;0-GERAL;0;0;0;;0;0;;;;0;LOCACAO EQUIP C2 XTEND;;501-MONITORIZACAO;003-MONITORIZACAO;0;0;12/12/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVT089;0;LOCACAO EQUIP C2 XTEND;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Servico;;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;;SEM limite;;;;;Nao tem controle;0;0;NAO;NAO;??????????????????????????????;;00/     0-??????????????;';HR /      1;538;Servico;;0-GERAL;0;0;0;;0;0;;;;0;LOCACAO EQUIP C2 XTEND;;502-NEUROCIRURGIA;006-NEUROCIRURGIA;0;0;12/12/2023;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO089;0;LOCACAO EQUIP C2 XTEND;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT089;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO089;HR /      1;552;Fora linha descontinuado;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIP C2 XTEND;;502-NEUROCIRURGIA;006-NEUROCIRURGIA;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO83;0;LOCACAO EQUIP ZD;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT083;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO83;HR /      1;544;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIP ZD;;551-NEUROFUNCIONAL;001-DBS;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO84;0;LOCACAO EQUIP MIC;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT084;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO84;HR /      1;545;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIP MIC;;551-NEUROFUNCIONAL;002-MICROREGISTRO;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO85;0;LOCACAO EQUIP MER;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT085;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO85;HR /      1;546;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIP MER;;551-NEUROFUNCIONAL;002-MICROREGISTRO;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO86;0;LOCACAO EQUIP C2 XPLORE;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT086;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO86;HR /      1;547;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIP C2 XPLORE;;502-NEUROCIRURGIA;006-NEUROCIRURGIA;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO87;0;LOCACAO EQUIP C2 XPLORE;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT087;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO87;HR /      1;548;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIP C2 XPLORE;;501-MONITORIZACAO;003-MONITORIZACAO;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO88;0;LOCACAO EQUIO C2 XTEND;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT088;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO88;HR /      1;551;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIO C2 XTEND;;501-MONITORIZACAO;003-MONITORIZACAO;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SERVTO89;0;LOCACAO EQUIP C2 XTEND;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT089;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;50-NEUROCIRURGIA;Fisico=Nao - Fiscal=Nao;'000;0;;1-Produto secundario;SEM limite;;;;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;60;02/     2-SURGICAL LINE;'SERVTO89;HR /      1;553;Ativo em catalogo;;0-GERAL;0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;LOCACAO EQUIP C2 XTEND;;502-NEUROCIRURGIA;006-NEUROCIRURGIA;0;0;09/01/2024;15-PAULO S.;;;00/00/00;00/00/00;;;HR;;;0;0;0;0;;;Nao;0;1;;;0
'SR1101;0;NEUROESTIMULADOR MODELO SR1101;0;0;0;0;36.195,18;0;0;0;0;0;3;01 - DOLAR;Normal;;0;S-Lista;SCENERAY CORPORATION;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=SIM - Fiscal=SIM;'100;18;;;SEM limite;80410900067;06/09/2031;1;9021.90.19;Controle total lote;0;0;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     6-SCENERAY CORPO;'SR1101;UN /      1;124;Ativo em catalogo;18/09/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;DIRETO TRIB.;ISENTO;;0;NEUROESTIMULADOR RECARREGAVEL MODELO SR1101;;551-NEUROFUNCIONAL;001-DBS;1,65;7,6;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;02/01/2024;;IV-Maximo risco;UN;NEUROESTIMULADOR RECARREGAVEL MODELO SR1101;;0;0;0;0;;;Sim;0;1;;;3
'SR1341;0;6 SIST. ELETR. EXT. P/ ESTIMUL;0;0;0;0;3.741,69;5.509,47;5.509,47;0;0;0;7;01 - DOLAR;Normal;;0;S-Lista;SCENERAY CORPORATION;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=SIM - Fiscal=SIM;'100;18;;;SEM limite;80410900059;01/06/2030;1;9021.90.19;Controle total lote;0;0;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     6-SCENERAY CORPO;'SR1341;UN /      1;5;Ativo em catalogo;18/09/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;14/09/2023;0;6.324,00;DIRETO TRIB.;ISENTO;;0;6 SISTEMA DE ELETRODOS E EXTENSOES PARA ESTIMULACAO C;;551-NEUROFUNCIONAL;001-DBS;1,65;7,6;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;02/01/2024;;IV-Maximo risco;UN;6 SISTEMA DE ELETRODOS E EXTENSOES PARA ESTIMULACAO C;;0;0;0;0;;;Sim;0;1;;;3
'SR1421;0;PROGRAMADOR PACIENTE (ACESS.);4;0;4;0;4.341,17;2.823,14;2.823,14;0;0;0;4;01 - DOLAR;Normal;;0;S-Lista;SCENERAY CORPORATION;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=SIM - Fiscal=SIM;'100;18;;;SEM limite;80410900060;22/06/2030;1;9021.90.99;Controle total lote;0;4;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     6-SCENERAY CORPO;'SR1421;UN /      1;126;Ativo em catalogo;18/09/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;27/07/2023;0;3.057,00;DIRETO TRIB.;ISENTO;;0;PROGRAMADOR DO PACIENTE (ACESSORIO);;551-NEUROFUNCIONAL;001-DBS;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;02/12/2023;;III-Alto risco;UN;PROGRAMADOR DO PACIENTE (ACESSORIO);;0;0;0;0;;;Sim;0;1;;;3
'SR1621;0;PROGRAMADOR CLINICO (ACESS.);0;0;0;0;4.600,03;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;SCENERAY CORPORATION;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=SIM - Fiscal=SIM;'100;18;;;SEM limite;80410900060;22/06/2030;1;9021.90.99;Controle total lote;0;0;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     6-SCENERAY CORPO;'SR1621;UN /      1;125;Ativo em catalogo;19/01/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;DIRETO TRIB.;ISENTO;;0;PROGRAMADOR CLINICO (ACESSORIO);;551-NEUROFUNCIONAL;001-DBS;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;02/01/2024;;III-Alto risco;UN;PROGRAMADOR CLINICO (ACESSORIO);;0;0;0;0;;;Sim;0;1;;;3
'SR1632;0;PROGRAMADOR REM.S/FIO (PAC.);4;0;4;0;2.962,76;2.962,76;2.962,76;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;SCENERAY CORPORATION;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=SIM - Fiscal=SIM;'100;18;;;SEM limite;80410900060;22/06/2030;1;9021.90.99;Controle total lote;0;4;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     6-SCENERAY CORPO;';UN /      1;302;Ativo em catalogo;07/06/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;25/05/2023;0;3.750,00;DIRETO TRIB.;ISENTO;;0;PROGRAMADOR REMOTO SEM FIO (PACIENTE);;551-NEUROFUNCIONAL;001-DBS;0;0;04/01/2023;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;02/12/2023;;III-Alto risco;UN;PROGRAMADOR REMOTO SEM FIO (PACIENTE);;0;0;0;0;;;Sim;0;1;;;3
'SR2114;0;KIT CARREGADOR SR2110/SR1764;0;0;0;0;5.663,50;0;0;0;0;0;4;01 - DOLAR;Normal;;0;S-Lista;SCENERAY CORPORATION;Nao e conjunto;55-NEUROFUNCIONAL;Fisico=SIM - Fiscal=SIM;'600;18;;;SEM limite;80410900067;06/09/2031;1;9021.90.19;Controle total lote;0;0;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     6-SCENERAY CORPO;'SR2114;UN /      1;114;Ativo em catalogo;18/09/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;IMP.DIRET.TRIB.;ISENTO;;0;KIT CARREGADORUINCLI SR2110 AND SR1764);;551-NEUROFUNCIONAL;001-DBS;1,65;7,6;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;02/01/2024;;IV-Maximo risco;UN;KIT CARREGADORUINCLI SR2110 AND SR1764);;0;0;0;0;;;Sim;0;1;;;3
'SS-75;0;KIT CAN. SPINE SAFE MAPEAMENTO;8;0;8;2;1.669,18;1.599,02;1.599,02;2;2;0;10;01 - DOLAR;Normal;;0;S-Lista;INOMED;Nao e conjunto;30-COLUNA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;81086970023;Vigente;1;9018.39.29;Controle total lote;0;8;SIM Qt.anos= 4 DD/MM/AA;SIM;Calculo Manual;60;02/     8-INOMED MEDIZIN;'SS-75;UN /      1;158;Ativo em catalogo;21/12/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;06/12/2023;0;1.762,01;NACIONAL ISENTO;ISENTO;;0;KIT CANULA SPINE SAFE PARA MAPEAMENTO DE PARAFUSOS PEDICULAR;;302-NEUROCIRURGIA;001-SPINE SAFE;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;21/12/2023;;II-Medio risco;UN;KIT CANULA SPINE SAFE PARA MAPEAMENTO DE PARAFUSOS PEDICULAR;;0;0;0;0;;;Sim;0;1;;;4
